employee_id,course_id,enrollment_date,completion_status,rating,time_spent_hours
EMP00121,CRS0127,2025-01-10,Dropped,,5.5
EMP00121,CRS0056,2024-01-02,Completed,4.1,27.2
EMP00121,CRS0010,2024-01-05,In Progress,,26.9
EMP00121,CRS0019,2025-02-13,Completed,4.5,17.9
EMP00121,CRS0065,2026-02-20,Dropped,,40.0
EMP00122,CRS0011,2025-09-09,Completed,4.7,37.5
EMP00122,CRS0064,2024-06-07,In Progress,,39.9
EMP00122,CRS0075,2026-02-16,Completed,2.2,20.2
EMP00122,CRS0037,2024-04-18,In Progress,,37.3
EMP00122,CRS0032,2024-12-03,Completed,2.2,31.9
EMP00122,CRS0052,2024-12-04,In Progress,,6.4
EMP00123,CRS0080,2026-02-10,Completed,4.8,23.1
EMP00123,CRS0005,2026-05-11,Completed,2.4,22.3
EMP00123,CRS0035,2026-04-14,Completed,3.5,28.5
EMP00123,CRS0078,2025-07-07,Completed,3.5,20.7
EMP00123,CRS0119,2024-01-21,Completed,2.7,32.0
EMP00123,CRS0002,2025-02-26,Completed,3.8,6.2
EMP00124,CRS0074,2024-06-07,Completed,2.1,29.0
EMP00124,CRS0044,2026-03-13,Completed,3.2,27.2
EMP00124,CRS0064,2025-03-11,Completed,3.6,32.9
EMP00124,CRS0039,2024-01-05,Completed,4.0,30.1
EMP00124,CRS0031,2024-12-15,Completed,2.8,29.4
EMP00124,CRS0090,2026-09-12,Completed,3.8,25.3
EMP00125,CRS0100,2026-12-11,Completed,2.3,39.6
EMP00125,CRS0073,2025-04-12,Completed,3.0,27.2
EMP00125,CRS0130,2024-08-21,Completed,3.5,35.7
EMP00125,CRS0057,2025-07-05,In Progress,,19.3
EMP00125,CRS0015,2025-01-09,In Progress,,15.7
EMP00126,CRS0003,2024-04-01,Completed,5.0,37.0
EMP00126,CRS0122,2026-07-28,Dropped,,16.4
EMP00126,CRS0006,2025-02-01,Completed,2.1,28.6
EMP00126,CRS0011,2025-09-20,Completed,3.9,32.9
EMP00126,CRS0022,2024-08-05,Completed,2.8,38.9
EMP00127,CRS0037,2026-03-05,Completed,2.3,15.3
EMP00127,CRS0002,2026-03-10,Completed,3.7,8.9
EMP00127,CRS0121,2024-09-07,Completed,2.8,14.4
EMP00127,CRS0105,2024-01-09,Completed,3.8,24.6
EMP00127,CRS0044,2025-10-26,Completed,4.2,23.1
EMP00127,CRS0050,2026-02-08,Completed,3.1,31.7
EMP00128,CRS0008,2024-03-25,Dropped,,37.9
EMP00128,CRS0081,2024-07-10,Completed,3.8,37.1
EMP00128,CRS0050,2025-09-02,Completed,4.1,27.3
EMP00128,CRS0082,2024-09-01,Completed,3.4,11.1
EMP00129,CRS0007,2025-04-10,Completed,2.9,34.9
EMP00129,CRS0077,2026-02-21,Completed,3.0,30.8
EMP00130,CRS0074,2024-03-03,Completed,4.7,6.9
EMP00130,CRS0121,2024-01-13,Completed,4.0,37.2
EMP00130,CRS0105,2026-11-23,Completed,3.0,39.3
EMP00130,CRS0117,2024-08-18,Dropped,,27.6
EMP00131,CRS0030,2026-07-20,Dropped,,36.3
EMP00131,CRS0038,2025-06-16,Completed,3.0,14.6
EMP00131,CRS0025,2025-12-25,In Progress,,24.5
EMP00131,CRS0057,2026-01-27,Completed,4.3,9.1
EMP00131,CRS0114,2024-12-10,Completed,4.9,23.5
EMP00131,CRS0065,2026-07-01,Completed,2.5,25.1
EMP00132,CRS0018,2025-08-02,Completed,2.7,30.7
EMP00132,CRS0013,2024-04-14,Completed,3.0,18.9
EMP00132,CRS0100,2026-09-02,In Progress,,4.6
EMP00132,CRS0085,2025-04-16,Completed,2.7,2.8
EMP00132,CRS0108,2024-11-20,In Progress,,25.4
EMP00133,CRS0076,2024-09-10,In Progress,,8.9
EMP00133,CRS0069,2024-05-06,In Progress,,11.1
EMP00133,CRS0078,2025-02-15,Completed,3.5,31.1
EMP00133,CRS0118,2026-06-11,In Progress,,13.7
EMP00133,CRS0128,2025-09-11,Completed,4.6,24.8
EMP00134,CRS0118,2024-03-09,Completed,3.5,32.7
EMP00134,CRS0073,2024-04-22,Completed,3.4,11.1
EMP00134,CRS0008,2025-06-06,Completed,4.4,27.7
EMP00134,CRS0099,2025-11-18,Dropped,,34.2
EMP00135,CRS0135,2026-07-13,Completed,2.1,33.5
EMP00135,CRS0100,2024-08-06,Completed,4.6,25.5
EMP00135,CRS0058,2024-03-01,Completed,2.9,8.0
EMP00136,CRS0023,2024-06-22,Dropped,,8.7
EMP00136,CRS0105,2026-04-16,Completed,2.5,17.4
EMP00136,CRS0119,2025-04-05,In Progress,,33.7
EMP00136,CRS0139,2024-02-27,In Progress,,30.6
EMP00137,CRS0041,2024-03-05,Completed,4.3,33.2
EMP00137,CRS0129,2024-10-08,Completed,2.3,24.2
EMP00137,CRS0012,2025-10-16,Completed,2.6,25.5
EMP00138,CRS0016,2026-06-14,Completed,2.1,28.9
EMP00138,CRS0001,2025-12-23,Completed,2.4,34.0
EMP00139,CRS0127,2025-10-20,Completed,3.8,2.1
EMP00139,CRS0017,2024-05-26,In Progress,,7.4
EMP00139,CRS0132,2024-03-24,In Progress,,29.6
EMP00139,CRS0095,2025-08-26,Completed,4.9,26.7
EMP00140,CRS0020,2025-01-26,In Progress,,33.8
EMP00140,CRS0073,2025-04-22,In Progress,,25.4
EMP00140,CRS0085,2026-08-16,Completed,4.7,37.0
EMP00140,CRS0097,2024-06-06,Completed,3.3,18.3
EMP00140,CRS0075,2025-02-05,In Progress,,26.6
EMP00140,CRS0113,2026-11-11,Completed,3.7,23.0
EMP00141,CRS0015,2025-11-18,Completed,2.2,6.3
EMP00141,CRS0105,2025-11-27,In Progress,,18.8
EMP00141,CRS0019,2024-03-07,Completed,3.3,14.7
EMP00141,CRS0016,2025-10-05,In Progress,,6.7
EMP00141,CRS0040,2026-12-10,Completed,2.4,33.1
EMP00142,CRS0095,2024-01-02,In Progress,,25.0
EMP00142,CRS0107,2025-04-19,Completed,4.2,19.2
EMP00142,CRS0057,2026-03-28,In Progress,,23.5
EMP00142,CRS0128,2025-07-12,Completed,4.1,9.9
EMP00142,CRS0022,2025-10-07,Completed,3.9,34.4
EMP00142,CRS0074,2026-05-04,Completed,3.4,38.6
EMP00143,CRS0052,2024-09-05,In Progress,,15.0
EMP00143,CRS0128,2024-07-26,Completed,2.3,12.4
EMP00143,CRS0106,2024-07-15,Completed,4.1,16.9
EMP00143,CRS0088,2025-02-26,In Progress,,35.3
EMP00143,CRS0019,2025-04-26,Completed,2.5,12.6
EMP00144,CRS0126,2025-05-17,Completed,4.3,25.3
EMP00144,CRS0094,2024-05-27,Completed,2.9,18.2
EMP00144,CRS0101,2025-02-01,In Progress,,12.9
EMP00145,CRS0105,2026-07-11,Dropped,,24.0
EMP00145,CRS0036,2024-11-02,Completed,4.8,34.6
EMP00145,CRS0081,2025-07-23,In Progress,,31.1
EMP00145,CRS0002,2025-12-01,Completed,3.8,10.8
EMP00146,CRS0113,2026-06-01,Completed,2.3,18.6
EMP00146,CRS0056,2025-08-18,Completed,4.4,13.1
EMP00146,CRS0066,2026-11-24,Dropped,,28.2
EMP00146,CRS0069,2025-08-24,In Progress,,12.9
EMP00146,CRS0036,2024-09-10,Completed,4.6,7.2
EMP00146,CRS0019,2024-04-08,In Progress,,4.0
EMP00147,CRS0136,2026-12-05,In Progress,,9.3
EMP00147,CRS0035,2026-12-09,In Progress,,37.2
EMP00147,CRS0024,2025-12-15,Completed,4.2,17.0
EMP00147,CRS0075,2026-03-28,Completed,2.6,25.9
EMP00147,CRS0116,2026-07-07,In Progress,,39.2
EMP00147,CRS0037,2024-01-27,Completed,2.2,7.3
EMP00148,CRS0133,2025-09-07,Completed,2.8,16.7
EMP00148,CRS0075,2025-11-19,Completed,4.3,18.1
EMP00149,CRS0006,2024-07-01,Completed,4.2,5.3
EMP00149,CRS0131,2025-10-10,In Progress,,26.3
EMP00149,CRS0043,2026-03-01,In Progress,,35.3
EMP00149,CRS0139,2026-12-27,Completed,3.1,17.9
EMP00149,CRS0104,2026-06-25,Completed,4.6,7.5
EMP00150,CRS0056,2024-02-04,Completed,4.0,35.8
EMP00150,CRS0096,2024-08-12,In Progress,,13.1
EMP00151,CRS0016,2025-05-21,Completed,4.3,29.9
EMP00151,CRS0139,2024-06-13,Completed,2.8,12.3
EMP00151,CRS0013,2024-06-07,Completed,3.5,4.9
EMP00151,CRS0056,2026-04-16,Completed,4.0,12.4
EMP00151,CRS0135,2024-01-20,Completed,3.0,21.2
EMP00151,CRS0131,2025-07-10,Completed,2.3,17.3
EMP00152,CRS0029,2025-11-04,Completed,4.8,3.4
EMP00152,CRS0125,2026-12-07,Completed,3.8,28.4
EMP00152,CRS0116,2025-09-13,Completed,2.3,5.5
EMP00152,CRS0068,2024-02-19,Completed,4.4,39.2
EMP00152,CRS0010,2025-10-24,Completed,4.5,16.6
EMP00153,CRS0052,2024-06-18,In Progress,,29.3
EMP00153,CRS0051,2026-02-19,Completed,2.6,15.5
EMP00153,CRS0041,2026-06-08,Completed,3.0,28.8
EMP00153,CRS0106,2026-10-25,Completed,2.7,11.4
EMP00153,CRS0017,2024-07-13,In Progress,,8.2
EMP00153,CRS0122,2026-08-11,In Progress,,5.6
EMP00154,CRS0012,2024-04-01,Completed,3.5,35.0
EMP00154,CRS0018,2025-03-16,Completed,3.5,9.8
EMP00154,CRS0085,2026-11-08,In Progress,,18.3
EMP00154,CRS0139,2026-12-02,Completed,2.2,16.1
EMP00154,CRS0069,2025-07-04,Completed,2.4,21.7
EMP00154,CRS0109,2026-08-27,Dropped,,2.2
EMP00155,CRS0002,2025-04-18,Completed,4.2,2.3
EMP00155,CRS0138,2025-08-16,In Progress,,34.1
EMP00155,CRS0121,2024-09-10,Completed,4.2,30.7
EMP00156,CRS0082,2024-01-25,In Progress,,37.0
EMP00156,CRS0033,2024-02-02,Completed,2.0,36.5
EMP00156,CRS0124,2025-03-07,In Progress,,29.2
EMP00157,CRS0075,2026-11-15,Completed,4.0,34.3
EMP00157,CRS0126,2026-12-14,Dropped,,5.6
EMP00157,CRS0056,2026-11-16,Dropped,,27.8
EMP00157,CRS0014,2025-07-13,Completed,3.1,25.2
EMP00158,CRS0105,2025-01-01,In Progress,,9.4
EMP00158,CRS0076,2025-03-22,Completed,3.1,8.1
EMP00158,CRS0011,2025-10-07,Completed,4.1,9.5
EMP00158,CRS0097,2024-10-03,Dropped,,8.9
EMP00158,CRS0135,2026-12-01,In Progress,,11.3
EMP00159,CRS0006,2026-10-04,Completed,4.3,14.7
EMP00159,CRS0093,2026-02-02,Completed,4.8,3.4
EMP00159,CRS0073,2025-01-01,Completed,4.1,36.6
EMP00159,CRS0123,2026-12-07,Completed,2.4,15.2
EMP00159,CRS0063,2025-10-15,In Progress,,34.1
EMP00160,CRS0053,2024-10-06,In Progress,,15.6
EMP00160,CRS0057,2024-05-13,Completed,3.7,19.9
EMP00160,CRS0082,2025-11-13,Completed,4.7,21.2
EMP00160,CRS0074,2024-03-01,In Progress,,27.8
EMP00160,CRS0130,2025-12-05,In Progress,,5.5
EMP00160,CRS0129,2025-03-25,In Progress,,17.5
EMP00161,CRS0037,2024-12-16,In Progress,,24.5
EMP00161,CRS0080,2024-01-23,In Progress,,13.0
EMP00161,CRS0101,2024-01-18,In Progress,,27.7
EMP00161,CRS0138,2026-07-26,Completed,2.1,13.6
EMP00161,CRS0086,2025-05-07,Completed,2.3,2.9
EMP00161,CRS0068,2024-07-21,In Progress,,20.8
EMP00162,CRS0015,2024-07-20,Completed,3.3,26.9
EMP00162,CRS0051,2024-01-03,In Progress,,33.6
EMP00162,CRS0061,2024-10-02,Dropped,,4.2
EMP00163,CRS0061,2026-01-06,In Progress,,13.8
EMP00163,CRS0017,2026-05-03,Completed,4.9,10.8
EMP00163,CRS0114,2024-10-22,Completed,4.6,24.8
EMP00163,CRS0134,2025-12-08,Completed,4.2,3.9
EMP00163,CRS0030,2025-07-06,Completed,3.3,5.4
EMP00163,CRS0001,2024-03-05,Completed,3.9,21.5
EMP00164,CRS0134,2025-01-28,In Progress,,39.3
EMP00164,CRS0018,2024-01-12,Completed,4.2,4.8
EMP00164,CRS0090,2026-12-08,In Progress,,38.0
EMP00164,CRS0078,2024-10-15,Completed,3.8,20.9
EMP00164,CRS0118,2026-10-04,Completed,2.9,7.3
EMP00165,CRS0036,2025-11-01,Dropped,,29.9
EMP00165,CRS0109,2025-07-16,In Progress,,5.9
EMP00165,CRS0060,2025-08-13,In Progress,,5.7
EMP00165,CRS0122,2026-09-26,In Progress,,6.8
EMP00166,CRS0105,2024-02-24,Completed,4.7,27.3
EMP00166,CRS0061,2026-03-15,In Progress,,35.4
EMP00166,CRS0111,2024-03-14,Dropped,,8.5
EMP00167,CRS0112,2025-03-06,Completed,3.2,38.1
EMP00167,CRS0114,2026-09-20,Completed,3.9,27.7
EMP00167,CRS0132,2025-10-18,Completed,2.9,24.2
EMP00167,CRS0003,2025-08-05,Completed,3.0,25.7
EMP00167,CRS0050,2025-05-01,Completed,4.9,33.8
EMP00168,CRS0049,2025-02-25,Dropped,,36.9
EMP00168,CRS0095,2025-08-18,Completed,4.7,31.7
EMP00168,CRS0137,2024-10-28,Completed,3.7,38.2
EMP00168,CRS0007,2026-09-15,Completed,3.2,32.5
EMP00168,CRS0082,2026-07-02,Completed,2.3,39.1
EMP00168,CRS0008,2024-12-20,Completed,4.0,31.4
EMP00169,CRS0068,2025-06-21,Completed,3.3,33.7
EMP00169,CRS0070,2024-03-19,Completed,2.1,10.9
EMP00169,CRS0047,2024-06-21,Completed,2.4,29.8
EMP00170,CRS0017,2024-10-25,Completed,3.9,20.7
EMP00170,CRS0130,2026-10-12,Dropped,,17.3
EMP00171,CRS0047,2024-02-21,In Progress,,17.5
EMP00171,CRS0042,2024-08-21,Completed,3.2,35.7
EMP00171,CRS0059,2024-07-21,Completed,4.8,32.9
EMP00172,CRS0036,2024-12-26,Completed,4.4,26.1
EMP00172,CRS0067,2026-05-10,Completed,4.7,28.2
EMP00172,CRS0116,2025-11-25,Completed,4.0,24.7
EMP00172,CRS0094,2026-07-18,Dropped,,11.7
EMP00172,CRS0062,2025-11-10,Dropped,,32.0
EMP00173,CRS0096,2026-07-18,In Progress,,12.7
EMP00173,CRS0057,2025-06-28,Dropped,,27.2
EMP00173,CRS0066,2026-04-26,Completed,4.0,35.2
EMP00173,CRS0085,2025-11-18,Completed,4.2,10.7
EMP00174,CRS0041,2026-06-08,Dropped,,33.5
EMP00174,CRS0107,2025-06-17,Completed,4.6,32.8
EMP00174,CRS0127,2025-04-06,Completed,4.8,36.2
EMP00174,CRS0056,2026-09-07,In Progress,,26.7
EMP00174,CRS0112,2025-04-28,In Progress,,26.7
EMP00175,CRS0087,2025-01-12,In Progress,,32.0
EMP00175,CRS0138,2024-09-09,Dropped,,3.2
EMP00175,CRS0009,2024-08-07,Completed,2.5,33.3
EMP00175,CRS0092,2024-10-02,Completed,4.8,30.8
EMP00175,CRS0007,2026-08-05,In Progress,,19.0
EMP00176,CRS0081,2025-02-12,Completed,2.4,23.2
EMP00176,CRS0070,2024-05-11,Completed,2.4,28.5
EMP00176,CRS0089,2025-04-11,Completed,2.6,23.4
EMP00176,CRS0002,2026-05-25,Completed,2.2,36.5
EMP00176,CRS0062,2024-04-25,In Progress,,27.5
EMP00176,CRS0008,2024-02-26,Completed,4.6,30.8
EMP00177,CRS0029,2024-07-12,Completed,3.1,3.1
EMP00177,CRS0037,2026-07-27,Completed,3.4,12.0
EMP00178,CRS0047,2026-11-12,Completed,2.7,9.3
EMP00178,CRS0089,2026-07-02,Completed,3.0,5.0
EMP00178,CRS0029,2026-02-19,In Progress,,33.3
EMP00178,CRS0014,2025-06-27,Completed,2.3,20.1
EMP00178,CRS0135,2025-12-02,Completed,4.3,10.4
EMP00179,CRS0035,2025-02-27,Completed,2.6,18.8
EMP00179,CRS0122,2025-06-14,Completed,2.3,14.1
EMP00179,CRS0048,2026-03-25,In Progress,,31.0
EMP00179,CRS0140,2025-01-17,Completed,4.6,8.6
EMP00179,CRS0028,2026-08-13,Completed,2.4,39.1
EMP00180,CRS0004,2024-01-26,Completed,2.3,33.6
EMP00180,CRS0016,2026-06-03,In Progress,,37.1
EMP00180,CRS0109,2025-01-23,Completed,3.5,4.3
EMP00181,CRS0139,2024-04-09,Completed,4.0,5.8
EMP00181,CRS0037,2026-09-17,In Progress,,33.5
EMP00181,CRS0033,2025-02-22,Dropped,,13.7
EMP00181,CRS0108,2026-04-13,Completed,2.5,7.5
EMP00182,CRS0094,2024-05-05,In Progress,,11.0
EMP00182,CRS0012,2025-03-20,Completed,4.3,18.8
EMP00182,CRS0038,2026-01-24,Completed,2.3,14.6
EMP00182,CRS0045,2026-12-07,Completed,2.8,36.0
EMP00183,CRS0064,2024-11-21,Dropped,,5.2
EMP00183,CRS0112,2026-08-16,In Progress,,27.2
EMP00183,CRS0096,2025-03-22,Completed,3.9,14.2
EMP00183,CRS0058,2026-03-13,Completed,4.8,37.6
EMP00184,CRS0017,2026-02-24,Completed,4.5,7.4
EMP00184,CRS0116,2026-03-06,Completed,3.5,10.7
EMP00184,CRS0055,2024-06-15,Completed,3.6,17.1
EMP00184,CRS0042,2024-01-12,Completed,3.4,31.6
EMP00185,CRS0132,2026-12-20,Completed,3.9,15.2
EMP00185,CRS0116,2024-01-09,In Progress,,5.1
EMP00185,CRS0125,2024-01-05,Completed,2.2,32.7
EMP00186,CRS0134,2025-01-06,In Progress,,13.8
EMP00186,CRS0063,2025-01-08,Completed,3.5,19.2
EMP00186,CRS0127,2026-04-09,Completed,2.1,2.3
EMP00186,CRS0009,2025-11-03,Completed,4.1,27.8
EMP00186,CRS0055,2025-09-17,Completed,4.2,11.1
EMP00187,CRS0012,2026-03-15,In Progress,,33.5
EMP00187,CRS0020,2024-04-08,Completed,2.1,30.5
EMP00188,CRS0097,2026-11-18,Completed,2.4,5.7
EMP00188,CRS0016,2026-12-07,Completed,4.4,8.6
EMP00188,CRS0026,2026-07-17,In Progress,,4.9
EMP00188,CRS0140,2025-01-08,Completed,4.3,17.6
EMP00189,CRS0023,2025-11-16,In Progress,,24.5
EMP00189,CRS0123,2025-03-03,Completed,2.6,3.6
EMP00189,CRS0063,2025-01-15,Completed,4.2,31.7
EMP00189,CRS0098,2024-11-22,Completed,2.7,23.3
EMP00189,CRS0004,2024-08-01,Completed,3.8,6.0
EMP00189,CRS0120,2026-02-20,Completed,2.2,6.2
EMP00190,CRS0078,2025-06-13,Completed,3.4,25.4
EMP00190,CRS0093,2025-07-16,In Progress,,24.8
EMP00190,CRS0067,2024-12-25,Completed,3.3,29.9
EMP00190,CRS0094,2024-07-08,In Progress,,21.0
EMP00191,CRS0091,2025-04-15,Completed,4.8,16.1
EMP00191,CRS0103,2025-12-10,Completed,3.6,34.4
EMP00191,CRS0028,2026-03-07,In Progress,,3.8
EMP00191,CRS0035,2025-11-13,In Progress,,37.2
EMP00191,CRS0098,2025-07-06,Dropped,,13.5
EMP00191,CRS0113,2025-11-04,Completed,2.6,10.3
EMP00192,CRS0118,2024-11-22,In Progress,,28.0
EMP00192,CRS0107,2024-10-13,Completed,2.6,21.4
EMP00193,CRS0108,2025-09-19,In Progress,,16.8
EMP00193,CRS0054,2024-04-13,Completed,3.5,20.4
EMP00193,CRS0107,2024-05-18,Completed,4.3,10.8
EMP00193,CRS0068,2024-07-24,Completed,4.0,37.0
EMP00193,CRS0123,2026-03-24,Completed,4.5,31.1
EMP00193,CRS0007,2026-10-04,Dropped,,31.6
EMP00194,CRS0124,2025-01-13,Completed,2.7,4.4
EMP00194,CRS0015,2026-02-03,In Progress,,28.1
EMP00194,CRS0099,2025-08-04,Completed,2.5,21.5
EMP00195,CRS0050,2025-11-02,In Progress,,31.4
EMP00195,CRS0006,2026-08-17,In Progress,,20.3
EMP00195,CRS0023,2026-05-27,Completed,4.4,29.6
EMP00195,CRS0138,2025-10-20,Completed,4.7,24.1
EMP00195,CRS0030,2024-08-04,Completed,2.5,35.0
EMP00195,CRS0115,2025-07-12,Completed,3.6,17.6
EMP00196,CRS0025,2026-06-14,Completed,3.9,28.0
EMP00196,CRS0137,2025-04-27,In Progress,,5.6
EMP00196,CRS0027,2025-06-15,Completed,3.8,39.3
EMP00196,CRS0003,2025-02-14,In Progress,,30.3
EMP00196,CRS0111,2026-09-03,Completed,3.8,10.3
EMP00196,CRS0020,2026-12-19,Completed,4.5,10.0
EMP00197,CRS0014,2024-08-03,In Progress,,26.4
EMP00197,CRS0101,2026-12-06,Completed,3.5,9.2
EMP00197,CRS0136,2024-07-04,Completed,2.7,39.4
EMP00197,CRS0043,2025-10-28,In Progress,,11.2
EMP00197,CRS0013,2024-05-23,Completed,2.8,3.4
EMP00197,CRS0030,2024-10-12,Completed,2.2,20.1
EMP00198,CRS0096,2024-11-20,Completed,4.1,36.3
EMP00198,CRS0133,2024-03-16,Dropped,,22.8
EMP00198,CRS0086,2024-10-21,In Progress,,40.0
EMP00198,CRS0129,2025-02-15,Completed,4.7,31.5
EMP00199,CRS0018,2024-02-27,In Progress,,35.0
EMP00199,CRS0048,2024-07-26,In Progress,,8.9
EMP00199,CRS0083,2026-10-09,Completed,4.1,17.0
EMP00199,CRS0066,2026-05-11,Completed,2.3,9.9
EMP00200,CRS0025,2025-10-13,Completed,2.2,11.2
EMP00200,CRS0081,2026-01-21,Completed,4.2,31.5
EMP00200,CRS0100,2026-09-15,Completed,4.1,13.6
EMP00201,CRS0072,2026-04-11,In Progress,,19.5
EMP00201,CRS0009,2024-07-13,In Progress,,30.9
EMP00201,CRS0046,2026-08-07,Completed,2.2,9.8
EMP00202,CRS0116,2024-12-06,Completed,2.7,13.2
EMP00202,CRS0008,2026-05-04,Completed,4.0,26.6
EMP00202,CRS0123,2026-04-26,In Progress,,22.0
EMP00202,CRS0035,2024-03-24,In Progress,,17.6
EMP00202,CRS0031,2024-09-04,Completed,2.9,36.3
EMP00203,CRS0075,2025-03-22,In Progress,,23.0
EMP00203,CRS0069,2026-05-08,Dropped,,3.2
EMP00203,CRS0044,2024-12-20,In Progress,,30.6
EMP00203,CRS0076,2024-02-22,Completed,3.2,28.7
EMP00204,CRS0110,2025-06-07,Completed,3.7,5.9
EMP00204,CRS0017,2024-08-02,Completed,3.9,4.5
EMP00204,CRS0087,2025-02-22,Completed,4.5,7.1
EMP00204,CRS0107,2024-07-28,Completed,2.2,36.6
EMP00204,CRS0071,2024-11-07,Completed,4.7,31.6
EMP00204,CRS0003,2026-10-19,Completed,3.0,12.2
EMP00205,CRS0010,2026-07-20,Completed,4.1,18.4
EMP00205,CRS0045,2024-09-13,Completed,2.5,15.2
EMP00205,CRS0062,2026-09-26,Completed,2.8,33.7
EMP00206,CRS0005,2025-01-13,Completed,4.0,34.6
EMP00206,CRS0060,2025-07-07,Completed,2.5,30.3
EMP00206,CRS0079,2026-04-08,Completed,2.9,21.7
EMP00207,CRS0054,2025-07-20,Dropped,,30.0
EMP00207,CRS0121,2025-05-06,Completed,2.1,18.5
EMP00207,CRS0095,2026-03-18,Completed,4.2,8.7
EMP00207,CRS0027,2025-01-19,Completed,2.1,12.2
EMP00208,CRS0042,2026-01-08,In Progress,,37.0
EMP00208,CRS0134,2025-05-11,Completed,4.4,25.0
EMP00208,CRS0096,2025-07-11,Completed,3.8,33.9
EMP00208,CRS0070,2026-04-01,Completed,3.4,32.5
EMP00209,CRS0088,2025-05-24,Completed,3.5,19.3
EMP00209,CRS0071,2026-07-17,In Progress,,26.5
EMP00210,CRS0111,2026-01-28,Completed,4.1,19.4
EMP00210,CRS0116,2026-01-03,In Progress,,34.5
EMP00210,CRS0138,2024-02-01,In Progress,,25.6
EMP00210,CRS0067,2026-05-26,Dropped,,10.2
EMP00210,CRS0117,2025-02-11,Dropped,,29.2
EMP00211,CRS0123,2026-07-01,Completed,3.0,22.6
EMP00211,CRS0092,2026-05-09,In Progress,,16.6
EMP00211,CRS0108,2025-12-07,Completed,4.2,8.9
EMP00211,CRS0111,2026-07-19,Dropped,,16.0
EMP00211,CRS0084,2025-06-25,Completed,2.1,39.1
EMP00212,CRS0086,2024-08-11,Completed,4.1,32.1
EMP00212,CRS0105,2025-03-26,Completed,2.4,29.1
EMP00213,CRS0112,2024-03-11,In Progress,,6.7
EMP00213,CRS0019,2026-06-28,Completed,4.6,34.7
EMP00213,CRS0121,2026-03-25,In Progress,,20.6
EMP00213,CRS0138,2024-11-14,Completed,4.5,21.5
EMP00213,CRS0043,2026-05-19,In Progress,,11.5
EMP00213,CRS0085,2024-11-13,Completed,4.2,34.7
EMP00214,CRS0083,2024-03-15,Completed,4.2,5.2
EMP00214,CRS0132,2026-11-07,Completed,3.1,14.7
EMP00214,CRS0090,2025-03-28,Completed,2.9,37.0
EMP00215,CRS0118,2024-01-07,Completed,2.6,14.4
EMP00215,CRS0090,2025-11-10,In Progress,,10.2
EMP00215,CRS0135,2026-07-24,Completed,3.8,17.3
EMP00215,CRS0097,2024-09-03,In Progress,,11.3
EMP00215,CRS0122,2024-06-15,In Progress,,7.7
EMP00216,CRS0023,2025-05-28,In Progress,,35.7
EMP00216,CRS0123,2026-07-05,Completed,3.4,18.3
EMP00216,CRS0013,2025-12-02,Completed,4.8,18.9
EMP00216,CRS0115,2026-08-27,Completed,4.7,23.1
EMP00216,CRS0057,2025-10-09,Completed,4.4,38.7
EMP00217,CRS0062,2026-08-26,Completed,3.1,9.2
EMP00217,CRS0074,2024-08-13,Completed,4.5,3.0
EMP00217,CRS0129,2025-03-01,Completed,3.7,12.7
EMP00217,CRS0086,2025-06-03,Dropped,,20.2
EMP00218,CRS0114,2024-11-25,Completed,3.0,19.9
EMP00218,CRS0090,2024-11-23,Completed,3.9,4.2
EMP00218,CRS0052,2025-06-13,Completed,4.6,30.1
EMP00218,CRS0077,2025-12-09,Completed,3.5,11.2
EMP00219,CRS0063,2024-11-05,Completed,3.0,8.9
EMP00219,CRS0135,2024-11-22,Dropped,,18.3
EMP00219,CRS0086,2024-01-09,Dropped,,27.5
EMP00219,CRS0109,2024-02-02,Completed,4.6,23.7
EMP00220,CRS0079,2026-10-19,Completed,3.8,31.1
EMP00220,CRS0093,2024-02-18,In Progress,,33.7
EMP00220,CRS0108,2026-08-26,Completed,4.7,21.1
EMP00221,CRS0103,2025-02-17,In Progress,,19.9
EMP00221,CRS0110,2026-01-09,Completed,3.9,21.4
EMP00221,CRS0020,2025-07-22,In Progress,,29.9
EMP00221,CRS0080,2025-09-05,In Progress,,31.7
EMP00222,CRS0005,2024-09-21,Dropped,,24.3
EMP00222,CRS0096,2024-12-08,Completed,2.8,8.2
EMP00222,CRS0035,2025-07-10,Completed,2.5,28.8
EMP00222,CRS0095,2025-11-08,In Progress,,14.0
EMP00222,CRS0104,2024-05-02,Completed,3.3,36.8
EMP00222,CRS0088,2025-07-02,Completed,2.6,5.4
EMP00223,CRS0125,2025-12-24,Completed,3.8,5.4
EMP00223,CRS0079,2025-03-01,Completed,2.5,19.3
EMP00223,CRS0116,2024-12-28,Completed,3.8,12.7
EMP00223,CRS0063,2024-09-16,In Progress,,36.8
EMP00224,CRS0092,2025-07-10,Dropped,,27.9
EMP00224,CRS0022,2025-05-04,Dropped,,34.9
EMP00224,CRS0138,2024-09-22,Completed,4.9,36.9
EMP00225,CRS0003,2025-06-18,Completed,2.6,36.2
EMP00225,CRS0037,2026-09-25,In Progress,,15.3
EMP00225,CRS0091,2025-09-20,Completed,3.9,28.4
EMP00226,CRS0088,2024-03-18,In Progress,,27.7
EMP00226,CRS0015,2026-02-13,Dropped,,14.6
EMP00226,CRS0134,2026-04-28,Completed,4.3,8.8
EMP00226,CRS0078,2026-02-18,Completed,2.7,22.2
EMP00227,CRS0015,2025-07-07,Dropped,,4.5
